point
0101000020E6100000BF620D17B97D52C08318E8DA17584440
0101000020E6100000556B6116DA7E52C062A3ACDF4C624440
0101000020E6100000503A9160AA8252C0C138B874CC4D4440
0101000020E610000030BABC395C7E52C00D1CD0D215544440
0101000020E6100000A86E2EFEB67D52C0043C69E1B2664440
0101000020E6100000AF44A0FA077C52C04AEB6F09C06D4440
0101000020E6100000807EDFBF797E52C0494739984D604440
0101000020E61000007784D382177B52C04E7B4ACE895F4440
0101000020E610000057CEDE196D7E52C048FC8A355C564440
0101000020E61000004ED53DB2B98A52C09F8EC70C544A4440
0101000020E61000009D137B681F7E52C05303CDE7DC654440
0101000020E6100000ED7DAA0A0D7F52C068E7340BB4614440
0101000020E61000002CF4C132367F52C06C7A50508A604440
0101000020E6100000840CE4D9E57E52C0944A7842AF614440
0101000020E61000007AA52C431C7852C0149337C0CC5F4440
0101000020E6100000A29C6857217B52C01AFA27B8585F4440
0101000020E6100000F1BBE9961D7F52C0B760A92EE0594440
0101000020E6100000A29C6857217B52C067463F1A4E5F4440
0101000020E6100000D89E5912A07E52C0537765170C604440
0101000020E6100000A54DD53DB27D52C0EE0912DBDD554440
0101000020E61000001DE56036018052C02843554CA55B4440
0101000020E610000047C7D5C8AE7F52C05DC5E23785574440
0101000020E6100000E17CEA58A57E52C0EB73B515FB5D4440
0101000020E610000012C138B8747052C0EDD5C743DF5B4440
0101000020E6100000888384285F7C52C0F12E17F19D5A4440
0101000020E6100000F5A0A014AD7E52C0DBA2CC0699544440
0101000020E6100000D13DEB1A2D7E52C03468E89FE0604440
0101000020E61000005A46EA3D957E52C08524B37A87574440
0101000020E6100000AC58FCA6B08052C05BB6D617095B4440
0101000020E6100000BDC3EDD0B08052C060730E9E095B4440
0101000020E61000001288D7F50B7D52C0A702EE79FE604440
0101000020E6100000FD4AE7C3B37E52C0E2CB441152634440
0101000020E6100000ACADD85F767952C0570740DCD5654440
0101000020E6100000323CF6B3587E52C0BC92E4B9BE574440
0101000020E6100000B2D826158D7E52C0BAA1293BFD524440
0101000020E61000003F027FF8F97A52C0A51309A69A5F4440
0101000020E61000001409A69A597B52C044DE72F563634440
0101000020E6100000A94BC631927B52C0813FFCFCF7644440
0101000020E610000057E883656C7E52C0200890A163614440
0101000020E61000003C1405FA447952C0E4326E6AA05B4440
0101000020E6100000F6CFD380417E52C0BF1072DEFF574440
0101000020E6100000419AB1683A7F52C09BAE27BA2E5C4440
0101000020E6100000207BBDFBE37D52C05A12A0A696654440
0101000020E6100000596ABDDF687E52C0BF1072DEFF574440
0101000020E6100000F4A3E194B97B52C020D5B0DF136D4440
0101000020E61000005EF75624267D52C038691A14CD614440
0101000020E61000006B2BF697DD7E52C0C2F7FE06ED614440
0101000020E6100000419AB1683A7F52C098141F9F90634440
0101000020E61000001747E5266A8052C02A029CDEC55D4440
0101000020E610000012A3E716BA7E52C0EF75525F96544440
0101000020E610000022E3512AE18052C0FEF3346090524440
0101000020E6100000618E1EBFB77C52C07E350708E65C4440
0101000020E61000005C76887FD87E52C0292499D53B624440
0101000020E610000092205C01857E52C05B087250C2504440
0101000020E6100000040473F4F87F52C0821B295B245F4440
0101000020E6100000404B57B08D7A52C0DE73603942624440
0101000020E610000097AE601BF17E52C081936DE00E564440
0101000020E6100000CB13083BC57A52C0616BB6F292674440
0101000020E61000003E5C72DC298552C05FD38382524C4440
0101000020E6100000147651F4C07B52C0CCB6D3D688664440
0101000020E6100000E9BAF083F37C52C01E520C9068624440
0101000020E61000006DA818E76F7E52C084D382177D654440
0101000020E610000078D2C265157B52C008E753C72A5F4440
0101000020E61000009C51F355F27E52C0E621533E04554440
0101000020E61000002D978DCEF97D52C03E7AC37DE4624440
0101000020E6100000C9AA0837197F52C026A77686A95D4440
0101000020E6100000462234828D7D52C0AA0D4E44BF584440
0101000020E6100000E54691B5867C52C0800F5EBBB45F4440
0101000020E61000009AB0FD648C7E52C04985B18520614440
0101000020E610000014596B28B57D52C0DBC1887D02564440
0101000020E61000002D42B115347F52C052B648DA8D624440
0101000020E61000008A03E8F7FD7852C079B0C56E9F5F4440
0101000020E61000005C3D27BD6F7E52C0881057CEDE5F4440
0101000020E6100000B6F468AA277052C0E275FD82DD5C4440
0101000020E6100000BCCB457C277E52C03082C64CA2604440
0101000020E6100000A14ACD1E687F52C0902E36AD145E4440
0101000020E610000012C2A38D237F52C038F8C264AA5E4440
0101000020E6100000AF5E4546077C52C030A182C30B664440
0101000020E6100000ABD1AB014A7D52C01BD5E940D65B4440
0101000020E6100000187959130B7D52C0AF09698D41674440
0101000020E61000007D2079E7507F52C087191A4F04614440
0101000020E6100000BD8FA339B28052C0A06B5F402F5C4440
0101000020E61000005F07CE19517C52C0A2B8E34D7E5B4440
0101000020E61000003A579412828052C0B282DF86185B4440
0101000020E610000061E0B9F7707E52C0E5D18DB0A8604440
0101000020E61000001B9B1DA9BE7E52C0161747E526544440
0101000020E61000006D1B4641F07852C04B766C04E25F4440
0101000020E61000006BF12900C67952C01D041DAD6A5F4440
0101000020E6100000642310AFEB7852C03FA7203F1B5B4440
0101000020E61000005648F949B57F52C0D6C6D8092F5D4440
0101000020E6100000526342CC257D52C054573ECBF3664440
0101000020E61000009886E123627F52C0A24621C9AC584440
0101000020E6100000888043A8528052C0C4B29943525D4440
0101000020E6100000D9243FE2578052C0F99E91088D5C4440
0101000020E6100000C425C79DD27452C0F530B43A395F4440
0101000020E610000084BD8921397D52C03F0114234B564440
0101000020E61000009566F3380C7652C013D6C6D809574440
0101000020E610000039B709F7CA7E52C0A0C03BF9F45E4440
0101000020E61000000397C79A917F52C08E791D71C8624440
0101000020E61000001C96067E547E52C09D4B7155D9614440
0101000020E6100000593673486A7E52C0A5D8D138D4554440
0101000020E6100000D027F224E97F52C08DB800344A5F4440
0101000020E61000000D6C9560717D52C053B131AF23664440
0101000020E6100000001B1021AE7E52C04F029B73F0564440
0101000020E6100000083A5AD5927F52C0B08D78B29B5F4440
0101000020E610000074452921587C52C0D099B4A9BA5F4440
0101000020E6100000A1A2EA573A8052C080B6D5AC33564440
0101000020E61000005DDDB1D8267E52C0E42F2DEA93604440
0101000020E6100000917BBABA637C52C01F317A6EA1574440
0101000020E6100000276BD443347C52C0BE16F4DE185C4440
0101000020E610000099F1B6D26B7C52C014967840D95C4440
0101000020E6100000591822A7AF7F52C09BCB0D863A524440
0101000020E61000003143E389207752C079793A57946A4440
0101000020E61000002B51F696728052C01AA37554355B4440
0101000020E6100000C6151747E57252C0C6BFCFB8705C4440
0101000020E6100000ED28CE51477B52C0D447E00F3F5F4440
0101000020E61000006823D74D297D52C0E10CFE7E31574440
0101000020E61000008E0244C18C7B52C04128EFE368584440
0101000020E61000007E3A1E33507F52C08849B890475E4440
0101000020E6100000501BD5E9407F52C00A9E42AED45F4440
0101000020E61000004147AB5AD27E52C08849B89047624440
0101000020E6100000680586AC6E7E52C02288F37002614440
0101000020E6100000431CEBE2367F52C093AAED26F85E4440
0101000020E61000007A1C06F3577F52C0B56FEEAF1E634440
0101000020E6100000747973B8567C52C016F6B4C35F694440
0101000020E6100000807EDFBF797E52C0C00303081F504440
0101000020E6100000CF842689258152C079793A57945A4440
0101000020E6100000944E24986A7C52C0E76ED74B53624440
0101000020E6100000EFFE78AF5A8052C0806264C91C5B4440
0101000020E61000009D6516A1D87952C08BA8893E1F6D4440
0101000020E61000001844A4A65D8652C0338CBB41B4504440
0101000020E6100000BDA772DA537D52C0552E54FEB5604440
0101000020E610000025085740A17C52C03ACD02ED0E5B4440
0101000020E61000008BFED0CC937F52C06E52D158FB574440
0101000020E6100000F1BBE9961D7F52C0DA8D3EE6035E4440
0101000020E610000089450C3B8C7B52C0376E313F375C4440
0101000020E6100000E92B4833167F52C057D0B4C4CA5E4440
0101000020E610000040A6B5696C7952C0855E7F129F6D4440
0101000020E61000008FC2F5285C7F52C04D158C4AEA5C4440
0101000020E6100000C763062AE37F52C0D427B9C326524440
0101000020E61000003B8A73D4D17B52C0DEE7F86871664440
0101000020E6100000AEF204C24E7D52C082AB3C81B05D4440
0101000020E6100000A7AFE76B967E52C02EE3A6069A574440
0101000020E6100000529B38B9DF7B52C0AD32535A7F574440
0101000020E610000027A3CA30EE7D52C0C9E4D4CE30594440
0101000020E6100000BB0CFFE9067F52C0EFE714E467574440
0101000020E6100000ADFBC742747C52C0FC1A4982705B4440
0101000020E6100000B8019F1F468052C0999F1B9AB25F4440
0101000020E61000001FF64201DB8052C085D21742CE594440
0101000020E61000001BB80375CA7B52C0DBBE47FDF5564440
0101000020E61000005C77F354878052C0C669882AFC5D4440
0101000020E6100000CB863595458052C0FEF15EB5325B4440
0101000020E610000043C5387F138052C0AF230ED940604440
0101000020E61000008BC058DFC07152C020CF2EDFFA5E4440
0101000020E6100000587380608E7D52C075029A081B5C4440
0101000020E610000044A852B3078052C04EB4AB90F25B4440
0101000020E610000037FDD98F147D52C0766C04E2755D4440
0101000020E610000069A9BC1DE17E52C00C923EADA25D4440
0101000020E6100000247EC51A2E7F52C09CDF30D120594440
0101000020E6100000529CA38E8E7D52C065FB90B75C574440
0101000020E61000002101A3CB9B7F52C0462234828D5F4440
0101000020E61000008B87F71C587F52C0D34A21904B5E4440
0101000020E61000008A58C4B0C37F52C04DDA54DD235D4440
0101000020E6100000999B6F44F77E52C0545227A089624440
0101000020E61000008B6CE7FBA97D52C07CEF6FD05E674440
0101000020E61000009301A08A1B7E52C0F8A6E9B303564440
0101000020E61000008F1B7E37DD8452C071E7C2482F524440
0101000020E61000003485CE6BEC7D52C0B8ACC26680614440
0101000020E6100000BF0F0709517D52C09337C0CC77664440
0101000020E610000023BF7E880D7D52C0D027F224E9604440
0101000020E61000006B2BF697DD7E52C024B5503239494440
0101000020E6100000D6C56D34807C52C0064CE0D6DD6A4440
0101000020E6100000D658C2DA187C52C086E5CFB705674440
0101000020E61000000C040132747D52C03F1C2444F95A4440
0101000020E61000004A07EBFF1C7D52C016C3D50110674440
0101000020E610000068AED3484B7F52C0E945ED7E155A4440
0101000020E610000093E1783E037952C018E945ED7E5F4440
0101000020E610000036C98FF8157D52C000AE64C746584440
0101000020E6100000D1B1834A5C7D52C034F5BA4560644440
0101000020E610000014CD0358E47D52C0D905836BEE644440
0101000020E6100000ED629AE95E8052C0DF313CF6B35E4440
0101000020E61000009F3E027FF87B52C0A8FFACF9F15F4440
0101000020E6100000931E8656277852C0F2B4FCC0555E4440
0101000020E610000023F8DF4A767D52C0297B4B395F5C4440
0101000020E6100000D064FF3C0D7C52C052D2C3D0EA6C4440
0101000020E6100000B58828266F7F52C08A20CEC309604440
0101000020E61000002E76FBAC327F52C08C101E6D1C5F4440
0101000020E6100000B3CEF8BEB87D52C026C5C72764614440
0101000020E6100000AEB6627FD97C52C00A9E42AED4574440
0101000020E61000000116F9F5437E52C0096CCEC133614440
0101000020E6100000BA15C26A2C7E52C0C3B7B06EBC654440
0101000020E6100000956247E3507452C0056F48A3024B4440
0101000020E61000001DB0ABC9537E52C0422619390B614440
0101000020E6100000DEC7D11C598052C043AED4B3205A4440
0101000020E610000042B456B4397F52C0F513CE6E2D5D4440
0101000020E61000001F0F7D772B7C52C06A317898F6614440
0101000020E6100000A437DC476E7F52C0427BF5F1D0574440
0101000020E6100000B0C7444AB38052C0384A5E9D635C4440
0101000020E6100000704221020E7B52C0096B63EC84634440
0101000020E61000009032E202D07C52C061A8C30AB7624440
0101000020E6100000C0D02346CF7752C0DAE1AFC91A634440
0101000020E610000082E15CC30C7E52C0BE839F3880644440
0101000020E61000007A371614068152C0618C48145A564440
0101000020E6100000211FF46C567B52C037548CF337614440
0101000020E610000076FF58880E7E52C00ADB4FC6F8604440
0101000020E6100000F793313ECC8052C019E76F4221564440
0101000020E6100000FE2B2B4D4A7E52C0E71DA7E848584440
0101000020E61000002B1895D4098052C014E8137992584440
0101000020E6100000957D5704FF7852C062BA10AB3F6E4440
0101000020E610000072FC5069C47C52C0BBEF181EFB634440
0101000020E6100000FCFCF7E0B57E52C0B7989F1B9A544440
0101000020E61000003DB5FAEAAA7F52C0812557B1F8594440
0101000020E6100000AA9D616A4B7D52C0D13B1570CF554440
0101000020E6100000FF03AC55BB7B52C02920ED7F80554440
0101000020E610000039471D1D578152C0E1B54B1B0E514440
0101000020E6100000CD3AE3FBE27C52C02592E865145F4440
0101000020E61000006ABE4A3E767E52C040DF162CD5654440
0101000020E610000006F1811DFF7C52C0779E78CE165E4440
0101000020E6100000F8DF4A766C7D52C0AB59677C5F684440
0101000020E61000002E573F36C97E52C04371C79BFC624440
0101000020E61000009ED2C1FA3F8052C047AE9B525E534440
0101000020E61000009EB47059857E52C0D177B7B244574440
0101000020E61000008C2B2E8ECA7F52C00B9B012EC85C4440
0101000020E6100000BA826DC4937E52C0BB9D7DE541604440
0101000020E610000048A81952457F52C07978CF81E55E4440
0101000020E610000006BAF605F47452C05DDDB1D8266D4440
0101000020E6100000A2630795B87A52C045A0FA0791624440
0101000020E6100000035DFB027A7A52C0FBE8D495CF604440
0101000020E610000008E412471E7F52C0BE86E0B88C5B4440
0101000020E6100000D367075C577D52C0BC5CC47762684440
0101000020E6100000ED647094BC8652C06AC2F69331524440
0101000020E6100000045ABA826D7D52C0740D33349E584440
0101000020E610000047382D78D17E52C0F321A81ABD584440
0101000020E610000046D1031F838052C08274B169A55A4440
0101000020E61000007920B248137B52C0228AC91B605A4440
0101000020E61000001406651A4D7E52C0F25CDF8783584440
0101000020E61000007369FCC22B7D52C0D124B1A4DC5B4440
0101000020E6100000C5AEEDED967E52C02409C21550604440
0101000020E61000005303CDE7DC7E52C07D5EF1D4235D4440
0101000020E6100000F2237EC51A7F52C077BF0AF0DD604440
0101000020E6100000F9BF232A547852C0780E65A88A6B4440
0101000020E6100000EF2076A6D07D52C0E7A7380EBC584440
0101000020E61000002EC72B103D7C52C0AB5CA8FC6B6B4440
0101000020E6100000CA332F87DD7F52C0BBD1C77C40564440
0101000020E6100000C2DEC4909C7E52C01C2785798F5D4440
0101000020E6100000ABAFAE0AD47F52C0043BFE0B04594440
0101000020E61000005D6DC5FEB27F52C0994A3FE1EC564440
0101000020E610000095EEAEB3217B52C0F5F57CCD72634440
0101000020E61000001E32E543507E52C0CC7EDDE9CE634440
0101000020E61000006C4084B8727E52C0C4CC3E8F51564440
0101000020E6100000F433F5BA457E52C0F77475C762534440
0101000020E6100000B686527B117652C080D767CEFA5E4440
0101000020E61000000A2DEBFEB17E52C00F4240BE84544440
0101000020E6100000BF620D17B97D52C0DC65BFEE74634440
0101000020E610000042AF3F89CF7E52C0198F52094F624440
0101000020E61000008AC8B08A378052C0D313967840614440
0101000020E6100000FFEBDCB4197F52C0768BC058DF604440
0101000020E610000006F52D73BA7B52C045F295404A5A4440
0101000020E6100000E44BA8E0F07F52C0320395F1EF5D4440
0101000020E6100000A7583508737952C04277499C156B4440
0101000020E6100000E63DCE34617D52C04F3DD2E0B6564440
0101000020E610000079B0C56E9F7D52C0C5C9FD0E45514440
0101000020E6100000B459F5B9DA7F52C023BBD232525F4440
0101000020E61000000CCD751A698052C0F0880AD5CD5D4440
0101000020E61000009F20B1DD3D8052C0FB3F87F9F25C4440
0101000020E61000001898158A747D52C0234E27D9EA5E4440
0101000020E610000020EC14AB068052C026C45C52B55D4440
0101000020E6100000EE258DD13A7E52C05358A9A0A2564440
0101000020E6100000ACC612D6C67752C00B2769FE98484440
0101000020E610000069520ABABD7C52C05B09DD25715C4440
0101000020E6100000C6C37B0E2C7E52C0F0C4AC1743534440
0101000020E61000003788D68A367F52C0D2C6116BF15B4440
0101000020E6100000FA2AF9D85D8052C0D13E56F0DB5C4440
0101000020E610000082700514EA7E52C024F0879FFF5C4440
0101000020E610000088307E1AF77B52C0AC8C463EAF584440
0101000020E6100000C26A2C616D7F52C0ED7F80B56A5D4440
0101000020E6100000874F3A91607C52C0043C69E1B25C4440
0101000020E61000008847E2E5E97E52C067B796C970604440
0101000020E6100000842BA0504F8252C022A98592C9514440
0101000020E610000059F8FA5A977D52C0AD1402B9C4534440
0101000020E6100000836C59BE2E8052C05322895E46614440
0101000020E610000038A27BD6357F52C0BF0B5BB395614440
0101000020E610000035F10EF0A47F52C0D5928E7230574440
0101000020E6100000DAE1AFC91A7952C04D4D8237A45F4440
0101000020E610000085B01A4B587F52C0CA6ABA9EE8604440
0101000020E6100000374F75C8CD7E52C07784D38217614440
0101000020E6100000795A7EE02A8052C0FD86890629564440
0101000020E610000038A27BD6357F52C0656D533C2E604440
0101000020E61000000A2DEBFEB17352C0CA6E66F4A3594440
0101000020E61000006FD74B53048152C0E1EEACDD765B4440
0101000020E6100000C763062AE37F52C0790778D2C2614440
0101000020E6100000CB4C69FD2D7E52C03A07CF84265F4440
0101000020E6100000AE2CD159667F52C019028063CF604440
0101000020E61000009AEAC9FCA38052C02672C119FC594440
0101000020E6100000BE892139997B52C0E31A9FC9FE6D4440
0101000020E610000038A27BD6357F52C08E3BA583F5594440
0101000020E6100000F52EDE8FDB7D52C0BC1FB75F3E5B4440
0101000020E6100000A6F10BAF247E52C09CA73AE466564440
0101000020E6100000CD77F013077F52C080441328625F4440
0101000020E6100000B83EAC376A7F52C0FB40F2CEA15C4440
0101000020E6100000B9C667B27F7952C0AA2D7590D7714440
0101000020E6100000A8E33103957852C038A3E6ABE45F4440
0101000020E610000033182312857D52C0E3FE23D3A1674440
0101000020E6100000F4FBFECD8B7F52C000E48409A3614440
0101000020E61000003DF20703CF7E52C0B5FD2B2B4D584440
0101000020E61000007A36AB3E577F52C04D124BCADD5D4440
0101000020E61000008A39083A5A7152C071C971A774624440
0101000020E6100000639AE95E278052C0AB7823F3C8574440
0101000020E61000000954FF20927C52C02E5393E00D5B4440
0101000020E6100000C2172653057F52C0FFB1101D02574440
0101000020E6100000AB24B20FB27D52C0BEBC00FBE8564440
0101000020E61000007024D060537F52C07F87A2409F584440
0101000020E61000003065E080967452C0569929ADBF694440
0101000020E610000081CD3978267552C04F779E78CE5A4440
0101000020E6100000AA2D7590D77F52C0297B4B395F5C4440
0101000020E610000071917BBABA7F52C0B7D3D68860544440
0101000020E6100000789961A3AC7752C0823CBB7CEB5D4440
0101000020E6100000BF7CB262B87252C0F25F2008905F4440
0101000020E610000075C7629B547C52C05BEF37DA71694440
0101000020E610000097E2AAB2EF7E52C0B7F1272A1B564440
0101000020E6100000B74604E3E07C52C03E22A644125F4440
0101000020E6100000F304C24EB17E52C03885950A2A5E4440
0101000020E61000008C118942CB7F52C0B612BA4BE25C4440
0101000020E6100000A6D3BA0D6A7C52C016C3D501105B4440
0101000020E610000052465C001A8052C0F12DAC1BEF5C4440
0101000020E6100000526342CC257D52C024456458C5634440
0101000020E6100000B63176C24B7D52C0A7EA1ED95C5F4440
0101000020E610000088F37002D37C52C0232D95B723624440
0101000020E6100000D5CA845FEA7C52C06BD5AE09695B4440
0101000020E6100000526342CC257D52C096CFF23CB8694440
0101000020E610000029ED0DBE307F52C02DEBFEB1105F4440
0101000020E61000006EBF7CB2628752C0F982161230484440
0101000020E6100000639B5434D67E52C094A2957B81574440
0101000020E610000092E7FA3E1C7B52C029CB10C7BA604440
0101000020E61000001CCF6740BD7E52C059DFC0E446554440
0101000020E6100000B62BF4C1327852C0245E9ECE15594440
0101000020E6100000B0E595EB6D7C52C01FF296AB1F5D4440
0101000020E6100000EEB5A0F7C68052C0BE6C3B6D8D5A4440
0101000020E6100000F7ADD689CB8052C064045438825A4440
0101000020E61000002B8A5759DB7552C0E8BB5B59A2594440
0101000020E6100000B2D6506A2F7B52C06CB07092E6594440
0101000020E6100000D61C2098A37B52C07862D68BA16E4440
0101000020E6100000F1D58EE21C7F52C009A87004A9544440
0101000020E6100000DA8CD310558052C05AF624B0395D4440
0101000020E6100000357EE195247752C07A7077D66E5D4440
0101000020E610000059F96530467C52C036069D103A664440
0101000020E6100000E3546B61167C52C00F7F4DD6A8514440
0101000020E6100000A4AB74779D7552C05DDF8783845A4440
0101000020E610000090A339B2F27E52C0AD1397E315564440
0101000020E6100000BE4A3E76177652C081768714035C4440
0101000020E61000000AF83592047D52C0007157AF22614440
0101000020E610000091990B5C1E7E52C0D97C5C1B2A564440
0101000020E6100000397CD289048652C037397CD289484440
0101000020E61000000264E8D8417E52C007EBFF1CE6614440
0101000020E6100000452C62D8617E52C0795C548B88624440
0101000020E61000009488F02F827E52C095D8B5BDDD624440
0101000020E61000002191B6F1277F52C043AED4B320624440
0101000020E61000006CED7DAA0A7E52C07A1C06F357564440
0101000020E6100000B2B96A9E237E52C02783A3E4D5634440
0101000020E6100000BC92E4B9BE7D52C0F0366F9C14524440
0101000020E610000061C614AC717E52C0B058C345EE574440
0101000020E6100000465B9544F67D52C084A0A3552D614440
0101000020E61000009450FA42C87C52C0CD5A0A48FB654440
0101000020E61000003CD9CD8C7E8052C01DE6CB0BB05D4440
0101000020E61000008D614ED0267852C0CDAB3AAB056C4440
0101000020E6100000C9AF1F62838752C0790261A758494440
0101000020E61000003DF03158717852C0A304FD851E6D4440
0101000020E610000083C2A04CA37D52C0BED9E6C6F4544440
0101000020E61000007AC2120F288052C060747973B8524440
0101000020E610000070438CD7BC7F52C0562B137EA95B4440
0101000020E61000005F46B1DCD27E52C0197442E8A0614440
0101000020E61000000E87A5811F8252C0D1031F83154F4440
0101000020E610000055850662D97E52C0B80375CAA3634440
0101000020E6100000C51C041DAD7852C060E5D022DB6B4440
0101000020E61000000ABB287AE07D52C084D9041896654440
0101000020E610000071E7C2482F7D52C08FDFDBF4675B4440
0101000020E6100000F8FF71C2847F52C0977329AE2A614440
0101000020E61000007094BC3AC77C52C086C954C1A8664440
0101000020E6100000BEF561BD517D52C0618C48145A564440
0101000020E6100000B1321AF9BC7D52C0D942908312584440
0101000020E6100000637B2DE8BD6E52C097033DD4B65D4440
0101000020E6100000B98AC56F0A7F52C0F965304624584440
0101000020E610000067B8019F1F8052C0669FC728CF5E4440
0101000020E6100000DB6D179AEB7F52C0416326512F584440
0101000020E61000006E50FBAD9D7D52C0D05E7D3CF4554440
0101000020E61000003D98141F9F7F52C0384E0AF31E614440
0101000020E6100000D11E2FA4C37A52C00E6ABFB5135F4440
0101000020E61000009B5AB6D6178152C03E23111AC15A4440
0101000020E6100000C32E8A1EF88152C0570A815CE24E4440
0101000020E610000049BA66F2CD8152C0618BDD3EAB504440
0101000020E610000029965B5A0D7D52C00586AC6EF5604440
0101000020E6100000397F130A118052C0827170E998614440
0101000020E610000019575C1C957F52C0CEA5B8AAEC5B4440
0101000020E6100000766F4562827B52C0DE9387855A674440
0101000020E61000002176A6D0797D52C0CF86FC3383624440
0101000020E61000009CC1DF2F667C52C0F08AE07F2B634440
0101000020E61000006FF59CF4BE7F52C02A73F38DE8564440
0101000020E6100000252367614F8152C0664AEB6F09524440
0101000020E610000070067FBF987D52C0598638D6C5554440
0101000020E610000010070951BE7E52C0E78D93C2BC5F4440
0101000020E6100000492A53CC417F52C0F3CCCB61F75D4440
0101000020E6100000D7C05609167C52C0E6CE4C309C5B4440
0101000020E61000005D34643C4A7F52C0D787F546AD624440
0101000020E6100000C79C67EC4B8052C0C5CA68E4F35E4440
0101000020E6100000D52137C30D7F52C0C3F0113125584440
0101000020E61000005BECF659657352C02D7B12D89C5F4440
0101000020E6100000E50AEF72117152C0357F4C6BD35A4440
